,movie score,budget,gross,runtime,votes,star avg score,director avg score,writer avg score,genre avg score,rating avg score,country avg score,company avg score,Total Nominations,Total Awards
4931,7.2,0,14893,102,85099,6.1,6.65,7.050000000000002,6.1657692307692304,6.453213443396231,6.329850746268655,7.2,1.0,0.0
4932,7.3,7395080,2706375,140,32323,8.044444444444443,7.3,7.5,6.756321839080459,6.959195402298849,7.682051282051282,8.174999999999999,1.0,0.0
4933,6.4,0,80809,134,18674,6.9,6.7,6.4,6.715720221606655,6.453213443396231,6.958823529411763,6.4,1.0,0.0
4934,5.9,0,336396,91,624,6.800000000000002,6.666666666666668,5.800000000000002,6.715720221606655,6.143007360672983,6.216789819376035,6.304247104247107,1.0,0.0
4935,6.7,13000000,21088568,92,17728,5.800000000000002,5.96,6.1,6.1060856498873015,6.453213443396231,6.216789819376035,6.7,1.0,0.0
4936,6.2,3500000,16324573,93,12090,6.2,6.2,6.85,6.1657692307692304,6.453213443396231,6.216789819376035,6.304247104247107,1.0,0.0
4937,6.2,6000000,11797927,98,5082,6.2,6.7,6.7,6.756321839080459,6.453213443396231,6.216789819376035,6.49,1.0,0.0
4938,7.3,4000000,3468572,110,10745,7.3,6.9294117647058835,7.3,6.715720221606655,6.453213443396231,6.216789819376035,6.98,1.0,0.0
4939,8.0,0,9284265,112,91586,8.0,7.228571428571428,7.1999999999999975,6.715720221606655,6.453213443396231,7.044642857142858,7.1875,3.0,1.0
4940,7.4,0,4472823,118,8730,7.574999999999998,6.9,6.35,7.040389972144843,6.453213443396231,6.216789819376035,7.083333333333332,1.0,0.0
4941,5.2,0,978775,89,425,5.366666666666667,5.2,5.2,6.1657692307692304,6.453213443396231,6.216789819376035,6.145348837209303,1.0,0.0
4942,5.9,32000000,8247627,98,2814,5.966666666666668,5.94,5.9,6.354846938775506,6.143007360672983,6.216789819376035,5.688888888888888,1.0,0.0
4943,6.6,72500000,148213377,108,140305,6.410526315789473,6.916666666666668,6.75,6.1060856498873015,6.2540350877192985,6.216789819376035,6.315740740740742,1.0,0.0
4944,5.2,3800000,167723,98,8649,5.2,5.2,4.9,5.68700361010831,6.453213443396231,6.216789819376035,5.2,1.0,0.0
4945,6.2,0,560101,107,18147,6.6000000000000005,6.764705882352941,6.2,6.1657692307692304,6.453213443396231,6.6606017191977145,6.550000000000002,1.0,0.0
4946,4.9,20000000,84525432,97,40108,5.65,5.15,5.15,6.1657692307692304,6.453213443396231,6.216789819376035,5.7799999999999985,1.0,0.0
4947,7.0,100000,701837,88,16597,7.0,6.9,6.9,6.1657692307692304,6.453213443396231,6.216789819376035,6.550000000000002,1.0,0.0
4948,7.8,260000000,200821936,100,325621,6.44,7.8,6.728571428571428,6.746931407942238,6.143007360672983,6.216789819376035,7.357142857142858,2.0,0.0
4949,6.3,55000000,63408614,104,81242,5.968,6.824999999999998,5.9,6.1060856498873015,6.453213443396231,6.216789819376035,6.3843537414965965,1.0,0.0
4950,5.3,25000000,4064333,104,26302,5.3,4.866666666666667,5.3,6.1060856498873015,6.453213443396231,6.216789819376035,5.3,1.0,0.0
4951,5.9,3000000,5005,96,2545,6.466666666666666,5.9,5.9,6.715720221606655,6.453213443396231,6.216789819376035,5.9,1.0,0.0
4952,6.5,0,9114702,111,1195,5.933333333333334,5.7,6.833333333333332,6.1657692307692304,6.2540350877192985,6.216789819376035,6.1000000000000005,1.0,0.0
4953,7.3,100000,490475,86,16687,6.8619047619047615,7.14705882352941,7.3,6.715720221606655,6.453213443396231,6.216789819376035,7.199999999999998,1.0,0.0
4954,5.8,0,343786,93,3411,6.615384615384617,4.1,5.8,6.1657692307692304,6.453213443396231,6.216789819376035,6.126315789473685,1.0,0.0
4955,7.2,130000000,171091819,88,160561,7.2,7.35,6.783333333333332,6.746931407942238,6.438095238095237,6.216789819376035,6.330392156862747,2.0,2.0
4956,3.9,20000000,2147114,100,1892,4.866666666666666,5.366666666666667,3.9,6.1060856498873015,6.143007360672983,6.216789819376035,3.9,1.0,0.0
4957,7.7,0,311873,95,16565,7.7,7.739999999999998,7.839999999999999,6.715720221606655,6.959195402298849,7.916666666666665,7.75,1.0,0.0
4958,6.9,0,268254,86,65651,6.366666666666667,6.9,6.6320000000000014,6.1060856498873015,6.959195402298849,6.853356890459359,6.966666666666666,20.0,1.0
4959,4.4,25000000,36611066,97,35086,5.5,5.799999999999999,6.6320000000000014,6.1060856498873015,6.2540350877192985,6.216789819376035,6.197073170731709,20.0,1.0
4960,6.4,0,729844,88,43387,6.366666666666667,6.266666666666667,6.6320000000000014,6.1060856498873015,6.959195402298849,6.853356890459359,6.966666666666666,0.0,0.0
4961,5.8,0,497208,84,33795,6.366666666666667,6.266666666666667,6.6320000000000014,6.1060856498873015,6.959195402298849,6.853356890459359,6.307142857142857,1.0,0.0
4962,7.5,0,169410,110,1276,7.5,7.5,7.5,6.1657692307692304,7.14761904761905,7.5,7.5,1.0,0.0
4963,7.0,0,10205,91,14123,7.0,7.0,7.0,6.1657692307692304,6.959195402298849,7.142857142857142,7.0,1.0,0.0
4964,6.9,12000000,14348123,117,9745,6.925,6.925000000000002,6.9,6.715720221606655,6.143007360672983,6.958823529411763,6.9,1.0,0.0
4965,5.2,13000000,8946237,96,17917,6.6909090909090905,5.2,5.866666666666666,6.1657692307692304,6.2540350877192985,6.216789819376035,6.620779220779219,1.0,0.0
4966,7.2,30000000,32774834,98,142880,6.95,7.066666666666666,7.066666666666666,6.1060856498873015,6.453213443396231,6.216789819376035,6.304247104247107,1.0,0.0
4967,6.6,70000000,43734876,121,99418,6.518181818181818,6.754545454545456,6.6,6.1060856498873015,6.453213443396231,6.216789819376035,6.449999999999998,1.0,0.0
4968,7.0,50000000,218815487,106,503464,6.478260869565219,6.466666666666666,6.466666666666666,6.1657692307692304,6.453213443396231,6.216789819376035,6.396357615894037,2.0,0.0
4969,6.3,68000000,81476385,115,143077,6.478260869565219,6.466666666666666,6.466666666666666,6.1657692307692304,6.453213443396231,6.216789819376035,6.396357615894037,1.0,0.0
4970,6.2,0,27843,90,6711,6.2,6.2,6.2,6.1657692307692304,6.2540350877192985,6.216789819376035,5.65,1.0,0.0
4971,3.2,3000000,7888703,95,8905,6.163636363636362,4.5,3.2,6.1657692307692304,6.143007360672983,6.216789819376035,5.34,1.0,0.0
4972,6.7,13500000,135265915,93,73504,6.7,5.7333333333333325,5.833333333333332,6.1060856498873015,6.143007360672983,6.216789819376035,6.7,1.0,0.0
4973,5.8,125000000,191204754,101,181678,5.633333333333333,5.660000000000001,5.9,6.1060856498873015,6.2540350877192985,6.216789819376035,6.304247104247107,1.0,0.0
4974,6.0,25000000,78656813,88,44901,6.0,5.9,5.833333333333332,6.1060856498873015,6.143007360672983,6.216789819376035,6.5,1.0,0.0
4975,4.8,17000000,42660000,96,26647,5.75,5.35,5.833333333333332,6.1060856498873015,6.143007360672983,6.216789819376035,6.5,1.0,0.0
4976,6.0,135000000,82051601,112,64684,5.633333333333333,5.9,5.9,6.1060856498873015,6.2540350877192985,6.216789819376035,6.304247104247107,1.0,0.0
4977,5.4,0,347578,94,36169,5.4,5.4,5.4,6.1657692307692304,6.453213443396231,6.216789819376035,5.4,1.0,0.0
4978,7.6,0,6177192,131,41947,7.766666666666667,7.066666666666666,7.066666666666666,6.756321839080459,6.798591549295779,6.853356890459359,6.975,1.0,0.0
4979,5.0,0,51975354,111,10473,5.0,4.99090909090909,5.05,6.715720221606655,6.2540350877192985,6.216789819376035,6.052272727272729,1.0,0.0
4980,6.8,0,8319186,93,90830,6.292307692307693,6.8,6.8,6.354846938775506,6.453213443396231,6.216789819376035,6.8,1.0,0.0
4981,6.0,23000000,41292551,115,24708,6.773913043478259,6.6,6.3,6.756321839080459,6.453213443396231,6.216789819376035,6.0,2.0,0.0
4982,5.4,50000000,16478900,102,11352,6.116666666666667,5.400000000000001,5.914285714285714,6.1060856498873015,6.2540350877192985,6.216789819376035,6.146153846153847,1.0,0.0
4983,8.5,102000000,204843350,137,813779,6.136363636363638,7.883333333333333,7.6571428571428575,6.1060856498873015,6.453213443396231,6.216789819376035,6.2250000000000005,7.0,4.0
4984,6.3,200000000,150371112,109,326064,6.136363636363638,6.525,7.6571428571428575,6.1060856498873015,6.453213443396231,6.216789819376035,6.3,1.0,0.0
4985,6.5,155000000,89760956,126,212532,6.136363636363638,6.75,6.666666666666668,6.1060856498873015,6.2540350877192985,6.216789819376035,6.304247104247107,1.0,0.0
4986,6.6,200000000,125322469,115,301842,7.389999999999999,6.083333333333332,5.7,6.1060856498873015,6.2540350877192985,6.216789819376035,6.6,1.0,0.0
4987,6.8,0,7825009,96,31343,6.389473684210527,6.563636363636364,6.8,5.68700361010831,6.453213443396231,6.685365853658537,6.85,1.0,0.0
4988,6.6,50000000,46982632,125,189068,6.725,6.85,6.55,6.354846938775506,6.453213443396231,6.217333333333339,6.6,1.0,0.0
4989,5.0,20000000,17529157,95,53080,5.0,5.0,5.0,6.354846938775506,6.453213443396231,6.217333333333339,5.75,0.0,0.0
4990,6.3,500000,1434,114,4225,6.3,6.25,6.3,6.1657692307692304,6.453213443396231,6.216789819376035,6.3,1.0,0.0
4991,5.7,0,320256,83,4620,5.7,5.7,5.7,6.1657692307692304,6.453213443396231,6.216789819376035,5.4,1.0,0.0
4992,7.3,0,1822030,129,19225,7.533333333333334,7.3,7.3,7.040389972144843,6.2540350877192985,6.6606017191977145,6.796296296296298,1.0,0.0
4993,6.9,5000000,518522,127,11077,6.35,6.755555555555556,6.9,6.715720221606655,6.453213443396231,6.216789819376035,6.5125,1.0,0.0
4994,6.4,0,2550,83,3259,6.4,6.4,6.4,5.68700361010831,6.453213443396231,6.983823529411764,6.4,1.0,0.0
4995,4.8,20000000,34341945,92,38083,4.8,5.7666666666666675,4.8,5.68700361010831,6.453213443396231,6.216789819376035,6.052272727272729,1.0,0.0
4996,3.2,600000,141626,95,16202,6.066666666666667,3.2,4.866666666666667,6.1657692307692304,6.453213443396231,6.216789819376035,3.2,1.0,0.0
4997,5.7,0,45282,105,16018,6.34,5.7,5.7,6.756321839080459,6.453213443396231,6.216789819376035,6.3,1.0,0.0
4998,5.2,38000000,623374,90,4922,6.1000000000000005,5.8500000000000005,5.2,6.1060856498873015,6.2540350877192985,6.216789819376035,5.2,1.0,0.0
4999,6.0,0,2268181,123,2071,6.728571428571428,6.083333333333332,5.9,6.715720221606655,6.453213443396231,6.216789819376035,6.0,1.0,0.0
5000,7.6,6500000,24792061,92,198616,6.057142857142857,7.066666666666666,7.066666666666667,6.1657692307692304,6.453213443396231,6.216789819376035,7.6,1.0,0.0
5001,6.4,0,1059239,112,22269,6.7,6.4,6.4,6.1657692307692304,6.453213443396231,6.216789819376035,6.4,1.0,0.0
5002,6.2,8000000,26049082,94,83613,6.19,6.2,6.2,6.1657692307692304,6.453213443396231,6.216789819376035,6.2,1.0,0.0
5003,4.6,0,18301610,89,3491,6.11,4.0,4.6,6.1060856498873015,6.143007360672983,6.216789819376035,5.5,1.0,0.0
5004,6.7,0,20194,89,1798,5.8,6.7,6.7,6.715720221606655,6.2540350877192985,6.853356890459359,6.562500000000001,1.0,0.0
5005,6.9,26000000,25809813,108,53448,7.074285714285716,6.5,6.5,6.1657692307692304,6.143007360672983,6.216789819376035,6.9,2.0,0.0
5006,6.1,0,4079895,102,1032,6.366666666666667,5.4,6.1,6.1657692307692304,6.2540350877192985,6.216789819376035,5.3,3.0,0.0
5007,5.6,70000000,36931089,116,76035,6.166666666666668,6.125,5.6,6.1657692307692304,6.453213443396231,6.216789819376035,6.315740740740742,1.0,0.0
5008,6.9,0,36602000,101,55800,7.074285714285716,6.4,6.9,6.1657692307692304,6.143007360672983,6.216789819376035,6.278947368421052,1.0,0.0
5009,7.1,0,1083762,114,31110,7.1,7.1,7.1,6.354846938775506,6.453213443396231,7.4111111111111105,7.1,1.0,0.0
5010,6.6,160000000,32698899,102,105423,6.2153846153846155,6.536363636363635,6.23,6.1060856498873015,6.453213443396231,6.216789819376035,6.33435114503817,1.0,0.0
5011,7.1,26000000,109449237,116,334507,6.7666666666666675,6.580000000000001,6.4125000000000005,6.1657692307692304,6.453213443396231,6.216789819376035,6.396357615894037,1.0,0.0
5012,5.2,38000000,34912982,112,76535,6.5,6.0,6.3571428571428585,6.1060856498873015,6.2540350877192985,6.216789819376035,6.315740740740742,1.0,0.0
5013,5.9,82000000,34604280,123,104775,6.136363636363638,6.05,5.5,6.1060856498873015,6.2540350877192985,6.216789819376035,6.071428571428571,1.0,0.0
5014,6.8,110000000,77222099,117,222505,6.7200000000000015,6.875,6.840000000000002,6.1060856498873015,6.2540350877192985,6.216789819376035,6.197073170731709,1.0,0.0
5015,4.7,0,21660,129,15544,4.7,4.7,4.7,6.1657692307692304,6.959195402298849,6.216789819376035,4.7,1.0,0.0
5016,7.6,70000000,54461047,145,140371,6.7666666666666675,7.883333333333333,7.6571428571428575,6.354846938775506,6.2540350877192985,6.216789819376035,6.197073170731709,5.0,1.0
5017,6.8,0,32632093,121,13051,6.949999999999998,6.542857142857143,6.8,6.715720221606655,6.143007360672983,6.216789819376035,6.3843537414965965,5.0,1.0
5018,7.4,44000000,86198014,128,188598,6.3,7.066666666666667,7.4,6.1060856498873015,6.453213443396231,6.216789819376035,6.3843537414965965,1.0,0.0
5019,6.3,0,142783,111,6281,6.3,6.6571428571428575,6.3,6.1657692307692304,6.798591549295779,6.6606017191977145,6.3,1.0,0.0
5020,6.8,30000000,113502000,99,104334,6.866666666666666,6.245454545454544,6.699999999999998,6.1657692307692304,6.2540350877192985,6.216789819376035,6.0574257425742575,2.0,0.0
5021,6.4,0,302393,82,7077,6.5,6.2125,6.360000000000001,5.68700361010831,6.798591549295779,6.216789819376035,6.4,1.0,0.0
5022,6.7,0,396573,102,2727,5.75,6.966666666666668,6.8,6.1657692307692304,6.453213443396231,6.217333333333339,6.95,1.0,0.0
5023,7.1,50200000,62495645,106,211918,6.822727272727272,7.1,6.566666666666666,6.126666666666666,6.2540350877192985,6.216789819376035,6.396357615894037,1.0,0.0
5024,7.2,46630000,8083123,126,43852,7.2,6.975,7.2,6.354846938775506,6.143007360672983,6.6606017191977145,6.35,5.0,0.0
5025,5.8,26000000,11634458,73,2304,5.8,5.8,5.8,6.354846938775506,6.438095238095237,6.216789819376035,5.633333333333333,1.0,0.0
5026,6.3,40000000,21413502,104,15191,6.3,5.66,6.533333333333334,6.1060856498873015,6.453213443396231,6.216789819376035,6.197073170731709,1.0,0.0
5027,6.2,6500000,24103594,108,6666,6.864285714285715,6.185714285714285,5.9,6.354846938775506,6.143007360672983,6.216789819376035,6.330392156862747,1.0,0.0
5028,7.1,0,13245219,90,9178,7.1,7.1,7.1,6.354846938775506,6.438095238095237,6.983823529411764,7.1,1.0,0.0
5029,5.3,25000000,15094530,90,4408,6.65,5.7333333333333325,5.3,6.354846938775506,6.438095238095237,6.6606017191977145,6.145348837209303,1.0,0.0
5030,3.8,100000000,4420080,95,21240,5.508000000000001,5.966666666666668,4.949999999999998,6.1657692307692304,6.2540350877192985,6.216789819376035,6.4129032258064536,1.0,0.0
5031,4.2,76000000,26000610,92,17406,6.489473684210527,5.2,5.075,6.746931407942238,6.143007360672983,6.216789819376035,6.275,1.0,0.0
5032,3.5,50000000,39177684,93,22677,3.5,5.6923076923076925,5.572727272727274,6.1060856498873015,6.143007360672983,6.216789819376035,5.7263157894736825,1.0,0.0
5033,7.4,135000000,77591831,107,188070,7.2,7.385714285714287,7.4,6.746931407942238,6.143007360672983,6.216789819376035,6.315740740740742,2.0,0.0
5034,6.8,0,667078,100,1663,6.925,6.8,6.8,6.756321839080459,6.453213443396231,6.853356890459359,6.683333333333334,1.0,0.0
5035,6.1,30000000,430313,100,4644,6.8875,6.0,6.1,6.715720221606655,6.453213443396231,6.216789819376035,6.2666666666666675,2.0,0.0
5036,7.2,25000000,42478175,112,118727,6.75,6.9,6.95,6.715720221606655,6.2540350877192985,6.216789819376035,6.1944444444444455,1.0,0.0
5037,7.2,30000000,32200000,139,39143,7.091666666666668,7.62,7.15,6.715720221606655,6.143007360672983,6.216789819376035,6.265060240963853,6.0,1.0
5038,6.9,10000000,25775,95,32130,5.870588235294116,6.9,6.9,6.756321839080459,6.453213443396231,6.216789819376035,6.2,1.0,0.0
5039,5.5,17080000,21011500,107,7663,6.205555555555557,5.62,5.95,6.1657692307692304,6.143007360672983,6.216789819376035,6.146153846153847,1.0,0.0
5040,6.0,107000000,22414961,137,17664,6.345,7.08,5.9,6.715720221606655,6.2540350877192985,6.216789819376035,6.33435114503817,8.0,2.0
5041,4.0,0,2700000,108,904,4.0,4.0,4.0,6.1657692307692304,6.2540350877192985,6.216789819376035,4.933333333333334,1.0,0.0
5042,5.8,0,7506759,100,3344,6.4,5.9,5.8,5.792857142857143,6.143007360672983,6.216789819376035,5.8,1.0,0.0
5043,7.0,230000000,262030663,136,484931,7.316666666666667,7.133333333333333,6.880000000000001,6.1060856498873015,6.2540350877192985,6.216789819376035,6.315740740740742,1.0,0.0
5044,6.7,200000000,202853933,142,352313,7.316666666666667,7.133333333333333,6.9,6.1060856498873015,6.2540350877192985,6.216789819376035,6.0,1.0,0.0
5045,6.3,20000000,35606376,105,82995,6.754545454545456,6.933333333333334,6.533333333333334,6.756321839080459,6.453213443396231,6.216789819376035,6.8394736842105255,1.0,0.0
5046,6.8,62000000,65000000,114,45293,6.74705882352941,6.8066666666666675,7.150000000000001,6.1657692307692304,6.2540350877192985,6.216789819376035,6.396357615894037,2.0,0.0
5047,6.0,19000000,65233369,90,91483,6.528571428571429,6.0,6.7333333333333325,6.715720221606655,6.453213443396231,6.216789819376035,6.0574257425742575,2.0,0.0
5048,7.0,0,304357,101,19767,7.0,7.409999999999998,7.4833333333333325,6.1657692307692304,7.14761904761905,6.6606017191977145,6.2333333333333325,1.0,0.0
5049,6.3,73000000,107509366,97,59472,6.5,6.3,5.333333333333333,6.746931407942238,6.143007360672983,6.533333333333332,6.315740740740742,1.0,0.0
5050,4.8,47000000,57743062,84,50142,5.15,6.0,5.15,6.1657692307692304,6.2540350877192985,6.216789819376035,5.448484848484851,1.0,0.0
5051,6.3,0,4013506,115,7603,6.3,6.3,6.199999999999998,6.1657692307692304,6.453213443396231,6.216789819376035,6.449999999999998,1.0,0.0
5052,5.9,50000000,28142535,88,31986,6.816666666666666,5.95,5.95,6.746931407942238,6.143007360672983,6.216789819376035,6.3843537414965965,1.0,0.0
5053,7.2,5000000,20733485,134,12029,6.875,7.2,7.2,6.715720221606655,6.2540350877192985,6.216789819376035,7.2,2.0,0.0
5054,4.1,17000000,4930798,83,17172,4.1,4.1,4.1,5.68700361010831,6.2540350877192985,6.216789819376035,6.3843537414965965,1.0,0.0
5055,6.3,25000000,14048372,115,27641,6.116666666666667,6.533333333333332,5.914285714285714,6.253846153846152,6.2540350877192985,6.216789819376035,6.425000000000002,1.0,0.0
5056,6.6,0,1429260,83,49820,6.383333333333334,6.6,6.6,6.715720221606655,6.2540350877192985,6.216789819376035,6.6,1.0,0.0
5057,6.3,0,61446,90,20439,6.622222222222222,6.3,6.3,6.1657692307692304,6.453213443396231,6.217333333333339,6.893103448275862,1.0,0.0
5058,5.7,60000000,30208599,117,26180,6.093750000000003,6.333333333333332,5.9,6.1060856498873015,6.453213443396231,6.216789819376035,5.967567567567568,1.0,0.0
5059,7.9,15000000,44671682,100,202820,7.9,7.9,7.9,6.1657692307692304,6.2540350877192985,6.853356890459359,7.9,15.0,7.0
5060,6.4,15000000,613556,105,12237,6.550000000000002,6.4,6.4,6.1060856498873015,6.959195402298849,7.4875,7.0,1.0,0.0
5061,7.5,30000000,3904982,160,146553,7.127272727272726,6.966666666666666,6.85,7.040389972144843,6.453213443396231,6.216789819376035,6.3843537414965965,3.0,0.0
5062,7.3,0,203781,155,2694,7.3,7.3,7.55,6.715720221606655,6.143007360672983,7.1083333333333325,7.3,2.0,1.0
5063,6.9,0,540063,119,7830,6.833333333333332,6.333333333333332,6.4750000000000005,6.1060856498873015,6.453213443396231,6.217333333333339,5.824999999999998,1.0,0.0
5064,6.1,0,12772657,114,6473,5.6916666666666655,5.825,6.1,6.1657692307692304,6.2540350877192985,6.216789819376035,6.146153846153847,1.0,0.0
5065,6.3,13000000,10996440,104,20587,6.323076923076923,5.5,6.3,6.354846938775506,6.143007360672983,6.216789819376035,6.3843537414965965,1.0,0.0
5066,5.3,75000000,10672566,109,47987,6.612499999999999,5.3,5.3,6.715720221606655,6.453213443396231,6.216789819376035,6.145348837209303,1.0,0.0
5067,7.3,0,56103,134,11477,7.616666666666667,7.6,7.6,6.756321839080459,6.798591549295779,7.338461538461537,7.3,1.0,0.0
5068,3.7,60000000,23322832,89,36811,6.821428571428571,5.94,3.7,6.1060856498873015,6.2540350877192985,6.216789819376035,6.3843537414965965,1.0,0.0
5069,8.1,220000000,623357910,143,1064633,7.0294117647058805,7.65,7.2,6.1060856498873015,6.2540350877192985,6.216789819376035,7.6,1.0,0.0
5070,7.4,0,476270,150,31532,7.35,6.1000000000000005,7.85,6.1060856498873015,6.453213443396231,6.329850746268655,6.5200000000000005,2.0,0.0
5071,6.8,2000000,924279,93,141407,6.8,6.8,6.8,6.715720221606655,6.959195402298849,6.685365853658537,6.780000000000001,1.0,0.0
5072,5.9,0,17530973,100,8040,5.8888888888888875,5.642857142857142,6.687499999999999,7.040389972144843,6.143007360672983,6.216789819376035,6.396357615894037,1.0,0.0
5073,5.7,6500000,9685976,94,4594,5.7,5.7,5.7,6.1657692307692304,6.143007360672983,6.216789819376035,6.119999999999999,1.0,0.0
5074,5.7,0,40677,88,9225,5.7,5.7,5.7,6.715720221606655,6.453213443396231,6.216789819376035,5.7,1.0,0.0
5075,5.0,51000000,21731001,101,15339,5.725,5.0,5.0,6.1657692307692304,6.2540350877192985,6.216789819376035,6.145348837209303,1.0,0.0
5076,5.3,35000000,37490007,104,43272,5.709999999999999,5.3,5.199999999999998,6.1657692307692304,6.2540350877192985,6.216789819376035,6.372727272727274,1.0,0.0
5077,5.4,6000000,177680,118,8340,5.4,5.4,5.4,6.715720221606655,6.453213443396231,6.216789819376035,5.4,1.0,0.0
5078,5.3,0,48817,108,14377,6.615384615384617,5.3,5.3,6.756321839080459,6.453213443396231,5.3,5.3,1.0,0.0
5079,6.7,1500000,712294,100,9875,7.091666666666668,6.45,6.45,6.715720221606655,6.453213443396231,6.216789819376035,7.075,1.0,0.0
5080,6.8,0,543091,100,1211,6.8,7.0,7.0,6.715720221606655,6.453213443396231,6.216789819376035,6.8,1.0,0.0
5081,6.5,0,184890,100,547,6.6,6.5,6.5,6.1657692307692304,6.2540350877192985,6.6606017191977145,6.988888888888887,1.0,0.0
5082,5.6,10000000,30307416,100,13034,6.7,5.6,6.05,6.1657692307692304,6.453213443396231,6.216789819376035,6.817543859649125,1.0,0.0
5083,7.3,20000000,30028592,111,158842,6.399999999999999,6.415384615384616,7.1000000000000005,6.756321839080459,6.453213443396231,6.6606017191977145,7.3,1.0,0.0
5084,7.7,0,3432342,99,25849,7.7,7.3,7.5,6.1657692307692304,6.453213443396231,6.217333333333339,7.7,3.0,1.0
5085,4.9,4000000,800000,87,2538,4.9,4.9,4.9,5.775,6.453213443396231,6.216789819376035,4.771428571428572,1.0,0.0
5086,7.3,0,2424439,102,86655,7.5052631578947375,6.449999999999998,7.3,7.040389972144843,6.453213443396231,6.216789819376035,6.145348837209303,1.0,0.0
5087,6.1,1000000,279282,100,3926,6.6000000000000005,6.1,6.1,6.715720221606655,6.2540350877192985,6.216789819376035,6.733333333333333,1.0,0.0
5088,5.6,0,30474,84,21608,5.6,6.35,5.6,5.68700361010831,6.453213443396231,6.216789819376035,5.85,1.0,0.0
5089,6.6,50000000,39785027,119,191504,7.5052631578947375,7.281818181818181,6.659999999999998,6.354846938775506,6.453213443396231,6.216789819376035,6.6,1.0,0.0
5090,7.7,0,31753898,96,13980,7.7,7.2285714285714295,7.7,6.354846938775506,6.143007360672983,6.853356890459359,7.7,2.0,0.0
5091,7.4,0,161004,111,7675,7.4,6.800000000000002,6.8,6.4,6.453213443396231,6.216789819376035,6.575,1.0,0.0
5092,5.3,16000000,11486880,105,7153,5.3,5.855555555555554,5.825,6.1657692307692304,6.143007360672983,6.216789819376035,5.3,1.0,0.0
5093,6.7,21000000,970816,91,42609,6.773913043478259,6.625,6.7,6.715720221606655,6.2540350877192985,6.216789819376035,6.344736842105262,1.0,0.0
5094,6.4,0,12640385,112,3650,5.516666666666667,6.7333333333333325,6.4,6.756321839080459,6.453213443396231,6.216789819376035,6.126315789473685,1.0,0.0
5095,7.2,1500000,406035,98,32324,7.063636363636363,7.2,6.85,6.715720221606655,6.453213443396231,6.216789819376035,7.2,1.0,0.0
5096,6.1,0,18753438,114,4900,6.466666666666666,5.8,6.433333333333334,6.756321839080459,6.453213443396231,6.216789819376035,6.2475,1.0,0.0
5097,6.1,5000000,10164675,89,23422,6.1,5.750000000000001,6.416666666666668,6.1060856498873015,6.453213443396231,6.216789819376035,6.1,1.0,0.0
5098,7.0,0,287725,119,4517,6.35,6.883333333333334,6.925000000000002,6.715720221606655,6.453213443396231,6.6606017191977145,7.0,1.0,0.0
5099,5.6,33000000,57651794,80,42905,5.880000000000001,5.792857142857143,5.6,6.1060856498873015,6.2540350877192985,6.216789819376035,5.448484848484851,1.0,0.0
5100,7.3,10000000,46412041,124,80051,6.9375,6.769999999999999,6.9,6.1657692307692304,6.2540350877192985,6.6606017191977145,7.033333333333334,1.0,0.0
5101,7.9,0,1253106,100,2326,7.9,7.32,7.9,7.040389972144843,6.959195402298849,7.4111111111111105,7.9,1.0,0.0
5102,6.7,9000000,34102780,120,7086,6.375,5.799999999999999,6.2666666666666675,6.1657692307692304,6.453213443396231,6.216789819376035,6.49,2.0,0.0
5103,6.7,17000000,70525195,123,12301,6.7,5.799999999999999,6.2666666666666675,6.1657692307692304,6.453213443396231,6.216789819376035,6.396357615894037,1.0,0.0
5104,6.7,26000000,26761283,118,51322,5.975,6.5,6.95,6.715720221606655,6.2540350877192985,6.216789819376035,6.566666666666666,1.0,0.0
5105,5.9,12000000,7790931,104,5523,6.308000000000002,6.05,6.24,6.1657692307692304,6.2540350877192985,6.216789819376035,5.1,1.0,0.0
5106,8.5,0,254224,366,17585,8.5,8.5,8.5,6.715720221606655,6.453213443396231,6.958823529411763,8.5,1.0,0.0
5107,7.8,0,85433,131,81409,7.0200000000000005,7.8,7.75,6.756321839080459,6.453213443396231,6.958823529411763,7.8,1.0,0.0
5108,4.9,0,44029386,92,15276,4.9,6.08,4.9,6.1657692307692304,6.143007360672983,6.216789819376035,6.197073170731709,1.0,0.0
5109,6.4,140000000,55483770,117,56297,6.533333333333334,7.385714285714287,6.7,6.354846938775506,6.143007360672983,6.216789819376035,6.330392156862747,1.0,0.0
5110,7.6,0,3500000,168,40755,7.6,6.88,6.6320000000000014,6.354846938775506,6.453213443396231,6.853356890459359,6.9,1.0,0.0
5111,4.9,50000000,6471394,88,16502,6.283333333333334,6.233333333333333,6.18,6.1657692307692304,6.2540350877192985,6.216789819376035,4.9,1.0,0.0
5112,6.6,0,17685307,102,10022,6.345,6.4,6.6,6.1657692307692304,6.453213443396231,6.216789819376035,5.81,1.0,0.0
5113,5.5,12000000,17725500,100,7500,5.516666666666667,5.5,5.5,6.1657692307692304,6.143007360672983,6.216789819376035,5.688888888888888,1.0,0.0
5114,6.1,13000000,27052167,91,25792,6.478260869565219,6.449999999999998,4.35,6.1060856498873015,6.453213443396231,6.216789819376035,6.225882352941178,1.0,0.0
5115,6.7,0,3150107,90,12697,7.1923076923076925,6.7,6.7,6.715720221606655,6.453213443396231,6.216789819376035,5.7727272727272725,1.0,0.0
