,budget,company,country,director,genre,gross,film,rating,released,runtime,score,star,votes,writer,year,Unnamed: 15,Oscar Winning Category,Oscar Winner,winner
372,15000000.0,Warner Bros.,UK,Danny Boyle,Drama,141319928.0,Slumdog Millionaire,R,7/20/07,120.0,8.0,Dev Patel,690202.0,Simon Beaufoy,2008.0,,CINEMATOGRAPHY,Anthony Dod Mantle,True
373,15000000.0,Warner Bros.,UK,Danny Boyle,Drama,141319928.0,Slumdog Millionaire,R,7/20/07,120.0,8.0,Dev Patel,690202.0,Simon Beaufoy,2008.0,,DIRECTING,Danny Boyle,True
374,15000000.0,Warner Bros.,UK,Danny Boyle,Drama,141319928.0,Slumdog Millionaire,R,7/20/07,120.0,8.0,Dev Patel,690202.0,Simon Beaufoy,2008.0,,FILM EDITING,Chris Dickens,True
375,15000000.0,Warner Bros.,UK,Danny Boyle,Drama,141319928.0,Slumdog Millionaire,R,7/20/07,120.0,8.0,Dev Patel,690202.0,Simon Beaufoy,2008.0,,MUSIC (Original Score),A.R. Rahman,True
376,15000000.0,Warner Bros.,UK,Danny Boyle,Drama,141319928.0,Slumdog Millionaire,R,7/20/07,120.0,8.0,Dev Patel,690202.0,Simon Beaufoy,2008.0,,MUSIC (Original Song),Music by A.R. Rahman; Lyric by Gulzar,True
377,15000000.0,Warner Bros.,UK,Danny Boyle,Drama,141319928.0,Slumdog Millionaire,R,7/20/07,120.0,8.0,Dev Patel,690202.0,Simon Beaufoy,2008.0,,BEST PICTURE,"Christian Colson, Producer",True
378,15000000.0,Warner Bros.,UK,Danny Boyle,Drama,141319928.0,Slumdog Millionaire,R,7/20/07,120.0,8.0,Dev Patel,690202.0,Simon Beaufoy,2008.0,,SOUND MIXING,"Ian Tapp, Richard Pryke and Resul Pookutty",True
379,15000000.0,Warner Bros.,UK,Danny Boyle,Drama,141319928.0,Slumdog Millionaire,R,7/20/07,120.0,8.0,Dev Patel,690202.0,Simon Beaufoy,2008.0,,WRITING (Adapted Screenplay),Screenplay by Simon Beaufoy,True
380,245000000.0,B24,UK,Sam Mendes,Action,200074175.0,Spectre,PG-13,11/9/07,148.0,6.8,Daniel Craig,318152.0,John Logan,2015.0,,MUSIC (Original Song),Music and Lyric by Jimmy Napes and Sam Smith,True
381,30000000.0,The Mark Gordon Company,USA,Jan de Bont,Action,121248145.0,Speed,R,11/9/07,116.0,7.2,Keanu Reeves,279357.0,Graham Yost,1994.0,,SOUND,"Gregg Landaker, Steve Maslow, Bob Beemer, David R. B. MacMillan",True
382,30000000.0,The Mark Gordon Company,USA,Jan de Bont,Action,121248145.0,Speed,R,11/9/07,116.0,7.2,Keanu Reeves,279357.0,Graham Yost,1994.0,,SOUND EFFECTS EDITING,Stephen Hunter Flick,True
383,200000000.0,Columbia Pictures Corporation,USA,Sam Raimi,Action,373585825.0,Spider-Man 2,PG-13,11/21/07,127.0,7.3,Tobey Maguire,451467.0,Stan Lee,2004.0,,VISUAL EFFECTS,"John Dykstra, Scott Stokdyk, Anthony LaMolinara and John Frazier",True
384,19000000.0,Tokuma Shoten,Japan,Hayao Miyazaki,Animation,10055859.0,Spirited Away,PG,11/30/07,125.0,8.6,Daveigh Chase,476278.0,Hayao Miyazaki,2001.0,,ANIMATED FEATURE FILM,Hayao Miyazaki,True
385,20000000.0,Participant Media,USA,Tom McCarthy,Crime,45055776.0,Spotlight,R,12/14/07,128.0,8.1,Mark Ruffalo,287421.0,Josh Singer,2015.0,,BEST PICTURE,"Michael Sugar, Steve Golin, Nicole Rocklin and Blye Pagon Faust, Producers",True
386,20000000.0,Participant Media,USA,Tom McCarthy,Crime,45055776.0,Spotlight,R,12/14/07,128.0,8.1,Mark Ruffalo,287421.0,Josh Singer,2015.0,,WRITING (Original Screenplay),Written by Josh Singer & Tom McCarthy,True
387,150000000.0,Paramount Pictures,USA,J.J. Abrams,Action,257730019.0,Star Trek,PG-13,1/25/08,127.0,8.0,Chris Pine,532987.0,Roberto Orci,2009.0,,MAKEUP,"Barney Burman, Mindy Hall and Joel Harlow",True
388,5000000.0,Lutzus-Brown,USA,Richard Glatzer,Drama,18754371.0,Still Alice,PG-13,4/10/08,101.0,7.5,Julianne Moore,101773.0,Richard Glatzer,2014.0,,ACTRESS IN A LEADING ROLE,Julianne Moore,True
389,175000000.0,Atlas Entertainment,USA,David Ayer,Action,325100054.0,Suicide Squad,PG-13,7/25/08,123.0,6.2,Will Smith,435667.0,David Ayer,2016.0,,MAKEUP AND HAIRSTYLING,"Alessandro Bertolazzi, Giorgio Gregorini and Christopher Nelson",True
390,50000000.0,Warner Bros.,USA,Stephen Gaghan,Drama,50824620.0,Syriana,R,10/31/08,128.0,7.0,George Clooney,114811.0,Stephen Gaghan,2005.0,,ACTOR IN A SUPPORTING ROLE,George Clooney,True
391,0.0,"Deseo, El",Spain,Pedro Almodóvar,Drama,9284265.0,Talk to Her,R,12/5/08,112.0,8.0,Rosario Flores,91586.0,Pedro Almodóvar,2002.0,,WRITING (Original Screenplay),Written by Pedro AlmodÃ³var,True
392,130000000.0,Walt Disney Pictures,USA,Chris Buck,Animation,171091819.0,Tarzan,G,1/9/09,88.0,7.2,Tony Goldwyn,160561.0,Tab Murphy,1999.0,,MUSIC (Original Song),Music and Lyric by Phil Collins,True
393,102000000.0,Carolco Pictures,USA,James Cameron,Action,204843350.0,Terminator 2: Judgment Day,R,2/11/09,137.0,8.5,Arnold Schwarzenegger,813779.0,James Cameron,1991.0,,MAKEUP,"Stan Winston, Jeff Dawn",True
394,102000000.0,Carolco Pictures,USA,James Cameron,Action,204843350.0,Terminator 2: Judgment Day,R,2/11/09,137.0,8.5,Arnold Schwarzenegger,813779.0,James Cameron,1991.0,,SOUND,"Tom Johnson, Gary Rydstrom, Gary Summers, Lee Orloff",True
395,102000000.0,Carolco Pictures,USA,James Cameron,Action,204843350.0,Terminator 2: Judgment Day,R,2/11/09,137.0,8.5,Arnold Schwarzenegger,813779.0,James Cameron,1991.0,,SOUND EFFECTS EDITING,"Gary Rydstrom, Gloria S. Borders",True
396,102000000.0,Carolco Pictures,USA,James Cameron,Action,204843350.0,Terminator 2: Judgment Day,R,2/11/09,137.0,8.5,Arnold Schwarzenegger,813779.0,James Cameron,1991.0,,VISUAL EFFECTS,"Dennis Muren, Stan Winston, Gene Warren, Jr., Robert Skotak",True
397,70000000.0,Twentieth Century Fox Film Corporation,USA,James Cameron,Adventure,54461047.0,The Abyss,PG-13,4/17/09,145.0,7.6,Ed Harris,140371.0,James Cameron,1989.0,,VISUAL EFFECTS,"John Bruno, Dennis Muren, Hoyt Yeatman, Dennis Skotak",True
398,0.0,Warner Bros.,USA,Lawrence Kasdan,Drama,32632093.0,The Accidental Tourist,PG,4/17/09,121.0,6.8,William Hurt,13051.0,Anne Tyler,1988.0,,ACTRESS IN A SUPPORTING ROLE,Geena Davis,True
399,30000000.0,Columbia Pictures Corporation,USA,Martin Scorsese,Drama,32200000.0,The Age of Innocence,PG,6/12/09,139.0,7.2,Daniel Day-Lewis,39143.0,Edith Wharton,1993.0,,COSTUME DESIGN,Gabriella Pescucci,True
400,107000000.0,Touchstone Pictures,USA,John Lee Hancock,Drama,22414961.0,The Alamo,PG-13,6/19/09,137.0,6.0,Dennis Quaid,17664.0,Leslie Bohem,2004.0,,SOUND,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director; and Todd-AO Sound Department, Fred Hynes, Sound Director",True
401,15000000.0,Studio 37,France,Michel Hazanavicius,Comedy,44671682.0,The Artist,PG-13,7/29/09,100.0,7.9,Jean Dujardin,202820.0,Michel Hazanavicius,2011.0,,ACTOR IN A LEADING ROLE,Jean Dujardin,True
402,15000000.0,Studio 37,France,Michel Hazanavicius,Comedy,44671682.0,The Artist,PG-13,7/29/09,100.0,7.9,Jean Dujardin,202820.0,Michel Hazanavicius,2011.0,,COSTUME DESIGN,Mark Bridges,True
403,15000000.0,Studio 37,France,Michel Hazanavicius,Comedy,44671682.0,The Artist,PG-13,7/29/09,100.0,7.9,Jean Dujardin,202820.0,Michel Hazanavicius,2011.0,,DIRECTING,Michel Hazanavicius,True
404,15000000.0,Studio 37,France,Michel Hazanavicius,Comedy,44671682.0,The Artist,PG-13,7/29/09,100.0,7.9,Jean Dujardin,202820.0,Michel Hazanavicius,2011.0,,MUSIC (Original Score),Ludovic Bource,True
405,15000000.0,Studio 37,France,Michel Hazanavicius,Comedy,44671682.0,The Artist,PG-13,7/29/09,100.0,7.9,Jean Dujardin,202820.0,Michel Hazanavicius,2011.0,,BEST PICTURE,"Thomas Langmann, Producer",True
406,0.0,Fons Rademakers Produktie,Netherlands,Fons Rademakers,Drama,203781.0,The Assault,PG,7/31/09,155.0,7.3,Derek de Lint,2694.0,Gerard Soeteman,1986.0,,FOREIGN LANGUAGE FILM,The Netherlands,True
407,0.0,Pyramide Productions,Canada,Denys Arcand,Comedy,3432342.0,The Barbarian Invasions,R,9/4/09,99.0,7.7,Rémy Girard,25849.0,Denys Arcand,2003.0,,FOREIGN LANGUAGE FILM,Canada,True
408,28000000.0,Plan B Entertainment,USA,Adam McKay,Biography,70259870.0,The Big Short,R,11/6/09,130.0,7.8,Christian Bale,260244.0,Charles Randolph,2015.0,,WRITING (Adapted Screenplay),Screenplay by Charles Randolph and Adam McKay,True
409,29000000.0,Alcon Entertainment,USA,John Lee Hancock,Biography,255959475.0,The Blind Side,PG-13,11/11/09,100.0,7.7,Quinton Aaron,242741.0,John Lee Hancock,2009.0,,ACTRESS IN A LEADING ROLE,Sandra Bullock,True
410,110000000.0,Universal Pictures,USA,Paul Greengrass,Action,227471070.0,The Bourne Ultimatum,PG-13,12/11/09,115.0,8.1,Matt Damon,537243.0,Tony Gilroy,2007.0,,FILM EDITING,Christopher Rouse,True
411,110000000.0,Universal Pictures,USA,Paul Greengrass,Action,227471070.0,The Bourne Ultimatum,PG-13,12/11/09,115.0,8.1,Matt Damon,537243.0,Tony Gilroy,2007.0,,SOUND EDITING,Karen Baker Landers and Per Hallberg,True
412,110000000.0,Universal Pictures,USA,Paul Greengrass,Action,227471070.0,The Bourne Ultimatum,PG-13,12/11/09,115.0,8.1,Matt Damon,537243.0,Tony Gilroy,2007.0,,SOUND MIXING,"Scott Millan, David Parker and Kirk Francis",True
413,16000000.0,Warner Bros.,USA,Richard Kelly,Drama,15045676.0,The Box,PG-13,12/11/09,115.0,5.6,Cameron Diaz,80381.0,Richard Kelly,2009.0,,SHORT SUBJECT (Cartoon),"Fred Wolf, Producer",True
414,70000000.0,Warner Bros.,USA,Neil Jordan,Crime,36793804.0,The Brave One,R,12/25/09,122.0,6.8,Jodie Foster,52932.0,Roderick Taylor,2007.0,,WRITING (Motion Picture Story),Dalton Trumbo,True
415,180000000.0,Walt Disney Pictures,USA,Andrew Adamson,Adventure,291709845.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",PG,3/19/10,143.0,6.9,Tilda Swinton,310549.0,Ann Peacock,2005.0,,MAKEUP,Howard Berger and Tami Lane,True
416,24000000.0,FilmColony,USA,Lasse Hallström,Drama,57545092.0,The Cider House Rules,PG-13,3/19/10,126.0,7.4,Tobey Maguire,83170.0,John Irving,1999.0,,ACTOR IN A SUPPORTING ROLE,Michael Caine,True
417,24000000.0,FilmColony,USA,Lasse Hallström,Drama,57545092.0,The Cider House Rules,PG-13,3/19/10,126.0,7.4,Tobey Maguire,83170.0,John Irving,1999.0,,WRITING (Screenplay Based on Material Previously Produced or Published),John Irving,True
418,13800000.0,Touchstone Pictures,USA,Martin Scorsese,Drama,52293982.0,The Color of Money,R,4/1/10,119.0,7.0,Paul Newman,62495.0,Walter Tevis,1986.0,,ACTOR IN A LEADING ROLE,Paul Newman,True
419,0.0,Focus Features,UK,Fernando Meirelles,Drama,33579797.0,The Constant Gardener,R,4/30/10,129.0,7.5,Ralph Fiennes,117703.0,Jeffrey Caine,2005.0,,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,True
420,0.0,Magnolia Filmproduktion,Austria,Stefan Ruzowitzky,Crime,5484715.0,The Counterfeiters,R,5/14/10,98.0,7.6,Karl Markovics,38547.0,Adolf Burger,2007.0,,FOREIGN LANGUAGE FILM,Austria,True
421,0.0,Palace Pictures,UK,Neil Jordan,Crime,62549000.0,The Crying Game,R,6/11/10,112.0,7.3,Stephen Rea,44049.0,Neil Jordan,1992.0,,WRITING (Screenplay Written Directly for the Screen),Neil Jordan,True
422,150000000.0,Warner Bros.,USA,David Fincher,Drama,127509326.0,The Curious Case of Benjamin Button,PG-13,6/18/10,166.0,7.8,Brad Pitt,495968.0,Eric Roth,2008.0,,ART DIRECTION,Art Direction: Donald Graham Burt; Set Decoration: Victor J. Zolfo,True
423,150000000.0,Warner Bros.,USA,David Fincher,Drama,127509326.0,The Curious Case of Benjamin Button,PG-13,6/18/10,166.0,7.8,Brad Pitt,495968.0,Eric Roth,2008.0,,MAKEUP,Greg Cannom,True
424,150000000.0,Warner Bros.,USA,David Fincher,Drama,127509326.0,The Curious Case of Benjamin Button,PG-13,6/18/10,166.0,7.8,Brad Pitt,495968.0,Eric Roth,2008.0,,VISUAL EFFECTS,"Eric Barba, Steve Preeg, Burt Dalton and Craig Barron",True
425,15000000.0,Working Title Films,UK,Tom Hooper,Biography,12706393.0,The Danish Girl,R,7/9/10,119.0,7.1,Eddie Redmayne,117432.0,David Ebershoff,2015.0,,ACTRESS IN A SUPPORTING ROLE,Alicia Vikander,True
426,185000000.0,Warner Bros.,USA,Christopher Nolan,Action,534858444.0,The Dark Knight,PG-13,7/14/10,152.0,9.0,Christian Bale,1839571.0,Jonathan Nolan,2008.0,,ACTOR IN A SUPPORTING ROLE,Heath Ledger,True
427,185000000.0,Warner Bros.,USA,Christopher Nolan,Action,534858444.0,The Dark Knight,PG-13,7/14/10,152.0,9.0,Christian Bale,1839571.0,Jonathan Nolan,2008.0,,SOUND EDITING,Richard King,True
428,90000000.0,Warner Bros.,USA,Martin Scorsese,Crime,132384315.0,The Departed,R,8/13/10,151.0,8.5,Leonardo DiCaprio,962185.0,William Monahan,2006.0,,DIRECTING,Martin Scorsese,True
429,90000000.0,Warner Bros.,USA,Martin Scorsese,Crime,132384315.0,The Departed,R,8/13/10,151.0,8.5,Leonardo DiCaprio,962185.0,William Monahan,2006.0,,FILM EDITING,Thelma Schoonmaker,True
430,90000000.0,Warner Bros.,USA,Martin Scorsese,Crime,132384315.0,The Departed,R,8/13/10,151.0,8.5,Leonardo DiCaprio,962185.0,William Monahan,2006.0,,BEST PICTURE,"Graham King, Producer",True
431,90000000.0,Warner Bros.,USA,Martin Scorsese,Crime,132384315.0,The Departed,R,8/13/10,151.0,8.5,Leonardo DiCaprio,962185.0,William Monahan,2006.0,,WRITING (Adapted Screenplay),Screenplay by William Monahan,True
432,20000000.0,Fox Searchlight Pictures,USA,Alexander Payne,Comedy,82584160.0,The Descendants,R,8/13/10,115.0,7.3,George Clooney,213733.0,Alexander Payne,2011.0,,WRITING (Adapted Screenplay),Screenplay by Alexander Payne and Nat Faxon & Jim Rash,True
433,0.0,Paramount Vantage,UK,Saul Dibb,Biography,13823741.0,The Duchess,PG-13,10/1/10,110.0,6.9,Keira Knightley,66399.0,Jeffrey Hatcher,2008.0,,COSTUME DESIGN,Michael O'Connor,True
434,27000000.0,Miramax,USA,Anthony Minghella,Drama,78651430.0,The English Patient,R,11/5/10,162.0,7.4,Ralph Fiennes,152610.0,Michael Ondaatje,1996.0,,ACTRESS IN A SUPPORTING ROLE,Juliette Binoche,True
435,27000000.0,Miramax,USA,Anthony Minghella,Drama,78651430.0,The English Patient,R,11/5/10,162.0,7.4,Ralph Fiennes,152610.0,Michael Ondaatje,1996.0,,ART DIRECTION,Art Direction:  Stuart Craig;  Set Decoration:  Stephenie McMillan,True
436,27000000.0,Miramax,USA,Anthony Minghella,Drama,78651430.0,The English Patient,R,11/5/10,162.0,7.4,Ralph Fiennes,152610.0,Michael Ondaatje,1996.0,,CINEMATOGRAPHY,John Seale,True
437,27000000.0,Miramax,USA,Anthony Minghella,Drama,78651430.0,The English Patient,R,11/5/10,162.0,7.4,Ralph Fiennes,152610.0,Michael Ondaatje,1996.0,,COSTUME DESIGN,Ann Roth,True
438,27000000.0,Miramax,USA,Anthony Minghella,Drama,78651430.0,The English Patient,R,11/5/10,162.0,7.4,Ralph Fiennes,152610.0,Michael Ondaatje,1996.0,,DIRECTING,Anthony Minghella,True
439,27000000.0,Miramax,USA,Anthony Minghella,Drama,78651430.0,The English Patient,R,11/5/10,162.0,7.4,Ralph Fiennes,152610.0,Michael Ondaatje,1996.0,,FILM EDITING,Walter Murch,True
440,27000000.0,Miramax,USA,Anthony Minghella,Drama,78651430.0,The English Patient,R,11/5/10,162.0,7.4,Ralph Fiennes,152610.0,Michael Ondaatje,1996.0,,MUSIC (Original Dramatic Score),Gabriel Yared,True
441,27000000.0,Miramax,USA,Anthony Minghella,Drama,78651430.0,The English Patient,R,11/5/10,162.0,7.4,Ralph Fiennes,152610.0,Michael Ondaatje,1996.0,,BEST PICTURE,"Saul Zaentz, Producer",True
442,27000000.0,Miramax,USA,Anthony Minghella,Drama,78651430.0,The English Patient,R,11/5/10,162.0,7.4,Ralph Fiennes,152610.0,Michael Ondaatje,1996.0,,SOUND,"Walter Murch, Mark Berger, David Parker, Chris Newman",True
443,25000000.0,Closest to the Hole Productions,USA,David O. Russell,Biography,93617009.0,The Fighter,R,12/25/10,116.0,7.8,Mark Wahlberg,294996.0,Scott Silver,2010.0,,ACTOR IN A SUPPORTING ROLE,Christian Bale,True
444,25000000.0,Closest to the Hole Productions,USA,David O. Russell,Biography,93617009.0,The Fighter,R,12/25/10,116.0,7.8,Mark Wahlberg,294996.0,Scott Silver,2010.0,,ACTRESS IN A SUPPORTING ROLE,Melissa Leo,True
445,24000000.0,TriStar Pictures,USA,Terry Gilliam,Comedy,41895491.0,The Fisher King,R,1/14/11,137.0,7.6,Jeff Bridges,67814.0,Richard LaGravenese,1991.0,,ACTRESS IN A SUPPORTING ROLE,Mercedes Ruehl,True
446,15000000.0,SLM Production Group,USA,David Cronenberg,Drama,40456565.0,The Fly,R,1/28/11,96.0,7.5,Jeff Goldblum,129698.0,George Langelaan,1986.0,,MAKEUP,"Chris Walas, Stephan Dupuis",True
447,44000000.0,Warner Bros.,USA,Andrew Davis,Action,183875760.0,The Fugitive,PG-13,2/18/11,130.0,7.8,Harrison Ford,226899.0,Jeb Stuart,1993.0,,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,True
448,3500000.0,Redwave Films,UK,Peter Cattaneo,Comedy,45950122.0,The Full Monty,R,2/18/11,91.0,7.2,Robert Carlyle,86993.0,Simon Beaufoy,1997.0,,MUSIC (Original Musical or Comedy Score),Anne Dudley,True
449,180000000.0,New Line Cinema,UK,Chris Weitz,Adventure,70107728.0,The Golden Compass,PG-13,4/8/11,113.0,6.1,Nicole Kidman,157342.0,Chris Weitz,2007.0,,VISUAL EFFECTS,"Michael Fink, Bill Westenhofer, Ben Morris and Trevor Wood",True
450,25000000.0,Fox Searchlight Pictures,USA,Wes Anderson,Adventure,59100318.0,The Grand Budapest Hotel,R,4/24/11,99.0,8.1,Ralph Fiennes,550331.0,Stefan Zweig,2014.0,,COSTUME DESIGN,Milena Canonero,True
451,25000000.0,Fox Searchlight Pictures,USA,Wes Anderson,Adventure,59100318.0,The Grand Budapest Hotel,R,4/24/11,99.0,8.1,Ralph Fiennes,550331.0,Stefan Zweig,2014.0,,MAKEUP AND HAIRSTYLING,Frances Hannon and Mark Coulier,True
452,25000000.0,Fox Searchlight Pictures,USA,Wes Anderson,Adventure,59100318.0,The Grand Budapest Hotel,R,4/24/11,99.0,8.1,Ralph Fiennes,550331.0,Stefan Zweig,2014.0,,MUSIC (Original Score),Alexandre Desplat,True
453,25000000.0,Fox Searchlight Pictures,USA,Wes Anderson,Adventure,59100318.0,The Grand Budapest Hotel,R,4/24/11,99.0,8.1,Ralph Fiennes,550331.0,Stefan Zweig,2014.0,,PRODUCTION DESIGN,Production Design: Adam Stockhausen; Set Decoration: Anna Pinnock,True
454,0.0,Indigo Film,Italy,Paolo Sorrentino,Drama,2852400.0,The Great Beauty,NOT RATED,5/6/11,141.0,7.8,Toni Servillo,63499.0,Paolo Sorrentino,2013.0,,FOREIGN LANGUAGE FILM,Italy,True
455,44000000.0,Visiona Romantica,USA,Quentin Tarantino,Crime,54117416.0,The Hateful Eight,R,7/15/11,167.0,7.8,Samuel L. Jackson,360020.0,Quentin Tarantino,2015.0,,MUSIC (Original Score),Ennio Morricone,True
456,25000000.0,DreamWorks,USA,Tate Taylor,Drama,169708112.0,The Help,PG-13,7/29/11,146.0,8.1,Emma Stone,351321.0,Tate Taylor,2011.0,,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,True
457,25000000.0,Paramount Pictures,USA,Stephen Daldry,Drama,41675994.0,The Hours,PG-13,9/2/11,110.0,7.6,Meryl Streep,108353.0,Michael Cunningham,2002.0,,ACTRESS IN A LEADING ROLE,Nicole Kidman,True
458,30000000.0,Paramount Pictures,USA,John McTiernan,Action,122012643.0,The Hunt for Red October,PG,10/6/11,135.0,7.6,Sean Connery,152517.0,Tom Clancy,1990.0,,SOUND EFFECTS EDITING,"Cecelia Hall, George Watters II",True
459,15000000.0,Voltage Pictures,USA,Kathryn Bigelow,Drama,17017811.0,The Hurt Locker,R,10/14/11,131.0,7.6,Jeremy Renner,359240.0,Mark Boal,2008.0,,DIRECTING,Kathryn Bigelow,True
460,15000000.0,Voltage Pictures,USA,Kathryn Bigelow,Drama,17017811.0,The Hurt Locker,R,10/14/11,131.0,7.6,Jeremy Renner,359240.0,Mark Boal,2008.0,,FILM EDITING,Bob Murawski and Chris Innis,True
461,15000000.0,Voltage Pictures,USA,Kathryn Bigelow,Drama,17017811.0,The Hurt Locker,R,10/14/11,131.0,7.6,Jeremy Renner,359240.0,Mark Boal,2008.0,,BEST PICTURE,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers",True
462,15000000.0,Voltage Pictures,USA,Kathryn Bigelow,Drama,17017811.0,The Hurt Locker,R,10/14/11,131.0,7.6,Jeremy Renner,359240.0,Mark Boal,2008.0,,SOUND EDITING,Paul N.J. Ottosson,True
463,15000000.0,Voltage Pictures,USA,Kathryn Bigelow,Drama,17017811.0,The Hurt Locker,R,10/14/11,131.0,7.6,Jeremy Renner,359240.0,Mark Boal,2008.0,,SOUND MIXING,Paul N.J. Ottosson and Ray Beckett,True
464,15000000.0,Voltage Pictures,USA,Kathryn Bigelow,Drama,17017811.0,The Hurt Locker,R,10/14/11,131.0,7.6,Jeremy Renner,359240.0,Mark Boal,2008.0,,WRITING (Original Screenplay),Written by Mark Boal,True
465,14000000.0,Black Bear Pictures,UK,Morten Tyldum,Biography,91125683.0,The Imitation Game,PG-13,10/21/11,114.0,8.0,Benedict Cumberbatch,547832.0,Graham Moore,2014.0,,WRITING (Adapted Screenplay),Written by Graham Moore,True
466,92000000.0,Pixar Animation Studios,USA,Brad Bird,Animation,261441092.0,The Incredibles,PG,11/10/11,115.0,8.0,Craig T. Nelson,520926.0,Brad Bird,2004.0,,ANIMATED FEATURE FILM,Brad Bird,True
467,92000000.0,Pixar Animation Studios,USA,Brad Bird,Animation,261441092.0,The Incredibles,PG,11/10/11,115.0,8.0,Craig T. Nelson,520926.0,Brad Bird,2004.0,,SOUND EDITING,Michael Silvers and Randy Thom,True
468,13000000.0,Pathé,UK,Phyllida Lloyd,Biography,30017992.0,The Iron Lady,PG-13,12/16/11,105.0,6.4,Meryl Streep,88841.0,Abi Morgan,2011.0,,ACTRESS IN A LEADING ROLE,Meryl Streep,True
